STRUCTURE,STRUCTURE_ID,freq,reporter,product,indicators,TIME_PERIOD,OBS_VALUE
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODVAL,2016,2000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODVAL,2017,3000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODVAL,2018,2910000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODVAL,2019,900000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODVAL,2020,40000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODVAL,2021,50000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODVAL,2022,100000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODVAL,2023,40000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PRODVAL,2024,36000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALBASE,2003,4000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALBASE,2004,40000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALBASE,2006,5000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALBASE,2007,4000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALBASE,2008,50000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALBASE,2010,2000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALBASE,2011,30000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALBASE,2012,5000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALBASE,2014,2000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALBASE,2015,2000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALBASE,2016,1000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALBASE,2017,3000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALBASE,2018,30000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALBASE,2019,300000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALBASE,2020,40000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALBASE,2021,50000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALBASE,2022,50000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALBASE,2023,40000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALBASE,2024,9000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALFLAG,2003,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALFLAG,2004,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALFLAG,2006,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALFLAG,2007,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALFLAG,2008,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALFLAG,2010,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALFLAG,2011,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALFLAG,2012,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALFLAG,2014,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALFLAG,2015,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALFLAG,2016,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALFLAG,2017,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALFLAG,2018,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALFLAG,2019,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALFLAG,2020,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALFLAG,2021,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALFLAG,2022,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALFLAG,2023,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,PVALFLAG,2024,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,QNTUNIT,2003,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,QNTUNIT,2004,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,QNTUNIT,2005,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,QNTUNIT,2006,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,QNTUNIT,2007,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,QNTUNIT,2008,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,QNTUNIT,2009,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,QNTUNIT,2010,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,QNTUNIT,2011,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,QNTUNIT,2012,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,QNTUNIT,2013,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,QNTUNIT,2014,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,QNTUNIT,2015,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,QNTUNIT,2016,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,QNTUNIT,2017,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,QNTUNIT,2018,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,QNTUNIT,2019,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,QNTUNIT,2020,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,QNTUNIT,2021,p/st
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,QNTUNIT,2022,p/st
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,QNTUNIT,2023,p/st
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,QNTUNIT,2024,p/st
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,SCPRODQNT,2021,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,SCPRODQNT,2022,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,SCPRODQNT,2023,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,SCPRODQNT,2024,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,SCPRODVAL,2021,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,SCPRODVAL,2022,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,SCPRODVAL,2023,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113034,SCPRODVAL,2024,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPQNT,2003,6144849
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPQNT,2004,10504437
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPQNT,2006,9928164
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPQNT,2007,56995919
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPQNT,2008,7605401
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPQNT,2009,5849348
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPQNT,2010,10582805
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPQNT,2011,6420770
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPQNT,2012,8287556
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPQNT,2013,4027631
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPQNT,2014,3648940
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPQNT,2015,507572
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPQNT,2016,644978
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPQNT,2017,1675890
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPQNT,2018,1422524
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPQNT,2019,1037407
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPQNT,2020,405294
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPQNT,2021,416607
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPQNT,2022,881956
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPQNT,2023,1115760
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPQNT,2024,386032
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPVAL,2003,22609640
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPVAL,2004,20293360
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPVAL,2006,19830100
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPVAL,2007,17626960
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPVAL,2008,9103640
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPVAL,2009,6507220
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPVAL,2010,11450640
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPVAL,2011,11612260
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPVAL,2012,8050850
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPVAL,2013,5404120
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPVAL,2014,5151840
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPVAL,2015,4042780
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPVAL,2016,3612970
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPVAL,2017,4444830
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPVAL,2018,5047411
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPVAL,2019,3808914
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPVAL,2020,3112505
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPVAL,2021,2408408
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPVAL,2022,4272470
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPVAL,2023,2843273
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,EXPVAL,2024,3348867
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPQNT,2003,52128898
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPQNT,2004,51582753
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPQNT,2006,53669995
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPQNT,2007,23189135
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPQNT,2008,18786135
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPQNT,2009,14929988
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPQNT,2010,17607237
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPQNT,2011,17891887
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPQNT,2012,10629965
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPQNT,2013,6020546
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPQNT,2014,5682438
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPQNT,2015,5506157
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPQNT,2016,12815010
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPQNT,2017,12598436
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPQNT,2018,20534936
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPQNT,2019,16519394
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPQNT,2020,11431277
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPQNT,2021,9470901
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPQNT,2022,4040742
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPQNT,2023,4068197
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPQNT,2024,1384738
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPVAL,2003,56773610
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPVAL,2004,64803600
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPVAL,2006,47017420
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPVAL,2007,27791870
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPVAL,2008,19624310
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPVAL,2009,20293450
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPVAL,2010,17430570
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPVAL,2011,16174260
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPVAL,2012,12798900
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPVAL,2013,8735090
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPVAL,2014,8794420
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPVAL,2015,11203680
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPVAL,2016,17406120
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPVAL,2017,14903050
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPVAL,2018,11762911
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPVAL,2019,12204470
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPVAL,2020,9700311
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPVAL,2021,9317896
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPVAL,2022,8617496
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPVAL,2023,7349009
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,IMPVAL,2024,4752256
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,OWNPRODQNT,2021,2100000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,OWNPRODQNT,2022,1000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,OWNPRODQNT,2023,1200000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,OWNPRODQNT,2024,1000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,OWNPRODVAL,2021,25000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,OWNPRODVAL,2022,36300000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,OWNPRODVAL,2023,37400000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,OWNPRODVAL,2024,44908040
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,OWNQNTBASE,2021,700000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,OWNQNTBASE,2022,500000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,OWNQNTBASE,2023,200000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,OWNQNTBASE,2024,500000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,OWNQNTFLAG,2021,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,OWNQNTFLAG,2022,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,OWNQNTFLAG,2023,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,OWNQNTFLAG,2024,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,OWNVALBASE,2021,5000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,OWNVALFLAG,2021,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTBASE,2004,500
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTBASE,2005,4000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTBASE,2007,70000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTBASE,2008,300000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTBASE,2009,3000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTBASE,2010,90000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTBASE,2011,50000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTBASE,2012,2000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTBASE,2013,900
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTBASE,2014,1000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTBASE,2015,400
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTBASE,2016,2000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTBASE,2017,600000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTBASE,2018,600000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTBASE,2021,700000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTBASE,2022,500000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTBASE,2023,700000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTBASE,2024,500000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTFLAG,2003,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTFLAG,2004,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTFLAG,2005,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTFLAG,2006,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTFLAG,2007,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTFLAG,2008,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTFLAG,2009,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTFLAG,2010,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTFLAG,2011,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTFLAG,2012,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTFLAG,2013,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTFLAG,2014,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTFLAG,2015,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTFLAG,2016,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTFLAG,2017,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTFLAG,2018,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTFLAG,2019,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTFLAG,2021,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTFLAG,2022,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTFLAG,2023,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PQNTFLAG,2024,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODQNT,2003,59839539
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODQNT,2004,43457000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODQNT,2005,8000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODQNT,2006,5678725
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODQNT,2007,280000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODQNT,2008,4200000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODQNT,2009,3750253
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODQNT,2010,6030000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODQNT,2011,6950000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODQNT,2012,2000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODQNT,2013,4509900
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODQNT,2014,4000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODQNT,2015,4386800
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODQNT,2016,4000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODQNT,2017,4200000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODQNT,2018,1200000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODQNT,2019,1811217
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODQNT,2020,1415469
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODQNT,2021,1400000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODQNT,2022,1000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODQNT,2023,1400000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODQNT,2024,1500000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODVAL,2003,93600000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODVAL,2004,72065063
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODVAL,2005,20000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODVAL,2006,17439965
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODVAL,2007,2000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODVAL,2008,21987721
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODVAL,2009,21000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODVAL,2010,40000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODVAL,2011,44000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODVAL,2012,38480868
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODVAL,2013,45000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODVAL,2014,41303830
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODVAL,2015,36000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODVAL,2016,30390266
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODVAL,2017,45000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODVAL,2018,20000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODVAL,2019,28673417
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODVAL,2020,26851305
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODVAL,2021,24000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODVAL,2022,36300000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODVAL,2023,37400000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PRODVAL,2024,44908040
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PVALBASE,2003,200000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PVALBASE,2005,20000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PVALBASE,2007,2000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PVALBASE,2008,30000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PVALBASE,2009,3000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PVALBASE,2010,5000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PVALBASE,2011,4000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PVALBASE,2013,3000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PVALBASE,2015,9000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PVALBASE,2017,9000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PVALBASE,2018,20000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PVALBASE,2021,8000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PVALFLAG,2003,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PVALFLAG,2005,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PVALFLAG,2007,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PVALFLAG,2008,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PVALFLAG,2009,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PVALFLAG,2010,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PVALFLAG,2011,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PVALFLAG,2013,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PVALFLAG,2015,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PVALFLAG,2017,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PVALFLAG,2018,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PVALFLAG,2019,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,PVALFLAG,2021,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,QNTUNIT,2003,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26113054,QNTUNIT,2004,PST
